sku_id|retailer|country|oem|model|processor|is_evo|evo_badge_detected|details_p|Overall|audit_depth|product_url
|Fnac - FR|France|Acer|Swift X 14|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.fnac.com/products/acer-swift-x-14-intel-core-ultra-7
SKU-FR-0023|Fnac - FR|France|Samsung|Galaxy Book4 360|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.fnac.com/products/samsung-galaxy-book4-360-intel-core-i7
SKU-FR-0027|Fnac - FR|France|HP|EliteBook 840 G10|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.fnac.com/products/hp-elitebook-840-g10-intel-core-ultra-9
SKU-FR-0028|Fnac - FR|France|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core i9|N|NO||40|LISTING_ONLY (2-Rule)|https://www.fnac.com/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-i9
SKU-FR-0003|Boulanger - FR|France|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.boulanger.com/products/dell-inspiron-16-plus-7640--intel-core-ultra-7
SKU-FR-0004|Boulanger - FR|France|HP|OMEN 16 Transcend|Intel Core i7|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.boulanger.com/products/hp-omen-16-transcend-intel-core-i7
SKU-FR-0005|Boulanger - FR|France|Lenovo|ThinkBook 16 Gen 6|Intel Core 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.boulanger.com/products/lenovo-thinkbook-16-gen-6-intel-core-7
SKU-FR-0008|Boulanger - FR|France|Samsung|Galaxy Book4 360|Intel Core Ultra 9|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.boulanger.com/products/samsung-galaxy-book4-360-intel-core-ultra-9
SKU-FR-0009|Boulanger - FR|France|MSI|Modern 14|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/msi-modern-14-intel-core-i9
SKU-FR-0013|Boulanger - FR|France|Lenovo|LOQ 15IRX9|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/lenovo-loq-15irx9-intel-core-i5
SKU-FR-0016|Boulanger - FR|France|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/samsung-galaxy-book4-ultra-intel-core-ultra-7
SKU-FR-0017|Boulanger - FR|France|MSI|Raider GE78 HX|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/msi-raider-ge78-hx-intel-core-i7
SKU-FR-0021|Boulanger - FR|France|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core Ultra 9|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-ultra-9
|Boulanger - FR|France|ASUS|Zenbook 14 OLED|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/asus-zenbook-14-oled-intel-core-i9
SKU-FR-0025|Boulanger - FR|France|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/msi-prestige-16-ai-evo-intel-core-ultra-5
SKU-FR-0026|Boulanger - FR|France|Apple|"MacBook Air 13"" M3"|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.boulanger.com/products/apple-macbook-air-13-m3-intel-core-i5
SKU-IT-0002|Amazon - IT|Italy|MSI|Raider GE78 HX|Intel Core Ultra 9|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.it/products/msi-raider-ge78-hx-intel-core-ultra-9
SKU-IT-0003|Amazon - IT|Italy|Apple|"MacBook Air 15"" M3"|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.it/products/apple-macbook-air-15-m3-intel-core-i9
SKU-IT-0007|Amazon - IT|Italy|ASUS|Zenbook Duo (2024)|Intel Core i5|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.it/products/asus-zenbook-duo-2024--intel-core-i5
SKU-IT-0010|Amazon - IT|Italy|MSI|Prestige 16 AI Evo|Intel Core Ultra 7|Y|YES|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.it/products/msi-prestige-16-ai-evo-intel-core-ultra-7
|Amazon - IT|Italy|Apple|"MacBook Air 15"" M3"|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.it/products/apple-macbook-air-15-m3-intel-core-i7
SKU-IT-0015|Amazon - IT|Italy|ASUS|Zenbook 14 OLED|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/asus-zenbook-14-oled-intel-core-ultra-9
SKU-IT-0016|Amazon - IT|Italy|Acer|Aspire 5|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/acer-aspire-5-intel-core-i9
SKU-IT-0019|Amazon - IT|Italy|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/apple-macbook-air-15-m3-intel-core-ultra-5
SKU-IT-0020|Amazon - IT|Italy|Dell|G15 Gaming (5530)|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/dell-g15-gaming-5530--intel-core-i5
SKU-IT-0023|Amazon - IT|Italy|ASUS|Vivobook S 15 OLED|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/asus-vivobook-s-15-oled-intel-core-ultra-7
SKU-IT-0025|Amazon - IT|Italy|Samsung|Galaxy Book4 Ultra|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/samsung-galaxy-book4-ultra-intel-core-7
SKU-IT-0028|Amazon - IT|Italy|Dell|XPS 14 (9440)|Intel Core Ultra 9|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/dell-xps-14-9440--intel-core-ultra-9
SKU-IT-0029|Amazon - IT|Italy|HP|Spectre x360 16|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.it/products/hp-spectre-x360-16-intel-core-i9
SKU-IT-0001|MediaWorld - IT|Italy|Acer|Swift X 14|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediaworld.it/products/acer-swift-x-14-intel-core-i5
SKU-IT-0004|MediaWorld - IT|Italy|Apple|"MacBook Pro 14"" M3"|Intel Core Ultra 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mediaworld.it/products/apple-macbook-pro-14-m3-intel-core-ultra-7
SKU-IT-0005|MediaWorld - IT|Italy|Dell|Latitude 5540|Intel Core i7|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mediaworld.it/products/dell-latitude-5540-intel-core-i7
SKU-IT-0009|MediaWorld - IT|Italy|Acer|Aspire 5|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediaworld.it/products/acer-aspire-5-intel-core-ultra-9
SKU-IT-0010|MediaWorld - IT|Italy|Samsung|Galaxy Book4 Ultra|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/samsung-galaxy-book4-ultra-intel-core-i9
SKU-IT-0013|MediaWorld - IT|Italy|Dell|G15 Gaming (5530)|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/dell-g15-gaming-5530--intel-core-ultra-5
SKU-IT-0014|MediaWorld - IT|Italy|HP|Spectre x360 14|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/hp-spectre-x360-14-intel-core-i5
SKU-IT-0017|MediaWorld - IT|Italy|Acer|Predator Helios 16|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/acer-predator-helios-16-intel-core-ultra-7
SKU-IT-0019|MediaWorld - IT|Italy|MSI|Modern 14|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/msi-modern-14-intel-core-7
|MediaWorld - IT|Italy|HP|Spectre x360 16|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/hp-spectre-x360-16-intel-core-ultra-9
SKU-IT-0023|MediaWorld - IT|Italy|Lenovo|Yoga 7i 2-in-1|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/lenovo-yoga-7i-2-in-1-intel-core-i9
SKU-IT-0026|MediaWorld - IT|Italy|Samsung|Galaxy Book4 360|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/samsung-galaxy-book4-360-intel-core-ultra-5
SKU-IT-0027|MediaWorld - IT|Italy|MSI|Raider GE78 HX|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediaworld.it/products/msi-raider-ge78-hx-intel-core-i5
SKU-IT-0003|Unieuro - IT|Italy|Samsung|Galaxy Book4 Pro|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.unieuro.it/products/samsung-galaxy-book4-pro-intel-core-ultra-9
SKU-IT-0004|Unieuro - IT|Italy|MSI|Modern 14|Intel Core i9|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.unieuro.it/products/msi-modern-14-intel-core-i9
SKU-IT-0007|Unieuro - IT|Italy|HP|Spectre x360 14|Intel Core Ultra 5|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.unieuro.it/products/hp-spectre-x360-14-intel-core-ultra-5
SKU-IT-0008|Unieuro - IT|Italy|Lenovo|"Yoga Pro 9i (16"")"|Intel Core i5|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.unieuro.it/products/lenovo-yoga-pro-9i-16--intel-core-i5
|Unieuro - IT|Italy|Samsung|Galaxy Book4 360|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/samsung-galaxy-book4-360-intel-core-ultra-7
SKU-IT-0013|Unieuro - IT|Italy|Apple|"MacBook Pro 16"" M3 Max"|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/apple-macbook-pro-16-m3-max-intel-core-7
SKU-IT-0016|Unieuro - IT|Italy|Lenovo|Yoga 7i 2-in-1|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/lenovo-yoga-7i-2-in-1-intel-core-ultra-9
SKU-IT-0017|Unieuro - IT|Italy|ASUS|ROG Zephyrus G16|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/asus-rog-zephyrus-g16-intel-core-i9
SKU-IT-0020|Unieuro - IT|Italy|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/msi-prestige-16-ai-evo-intel-core-ultra-5
SKU-IT-0021|Unieuro - IT|Italy|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/apple-macbook-pro-16-m3-max-intel-core-i5
SKU-IT-0025|Unieuro - IT|Italy|ASUS|ROG Strix SCAR 18|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/asus-rog-strix-scar-18-intel-core-i7
SKU-IT-0026|Unieuro - IT|Italy|Acer|TravelMate P6|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.unieuro.it/products/acer-travelmate-p6-intel-core-7
SKU-IT-0001|Euronics - IT|Italy|Lenovo|"Yoga Pro 9i (16"")"|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.euronics.it/products/lenovo-yoga-pro-9i-16--intel-core-ultra-5
SKU-IT-0002|Euronics - IT|Italy|ASUS|Vivobook S 15 OLED|Intel Core i5|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.euronics.it/products/asus-vivobook-s-15-oled-intel-core-i5
SKU-IT-0005|Euronics - IT|Italy|MSI|Prestige 16 AI Evo|Intel Core Ultra 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.euronics.it/products/msi-prestige-16-ai-evo-intel-core-ultra-7
SKU-IT-0007|Euronics - IT|Italy|Dell|XPS 14 (9440)|Intel Core 7|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.euronics.it/products/dell-xps-14-9440--intel-core-7
SKU-IT-0010|Euronics - IT|Italy|ASUS|ROG Zephyrus G16|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/asus-rog-zephyrus-g16-intel-core-ultra-9
|Euronics - IT|Italy|Acer|Nitro 16|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/acer-nitro-16-intel-core-i9
SKU-IT-0014|Euronics - IT|Italy|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/apple-macbook-air-13-m3-intel-core-ultra-5
SKU-IT-0015|Euronics - IT|Italy|Dell|XPS 16 (9640)|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/dell-xps-16-9640--intel-core-i5
SKU-IT-0019|Euronics - IT|Italy|Acer|TravelMate P6|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/acer-travelmate-p6-intel-core-i7
SKU-IT-0020|Euronics - IT|Italy|Samsung|Galaxy Book4 360|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/samsung-galaxy-book4-360-intel-core-7
SKU-IT-0023|Euronics - IT|Italy|Dell|Inspiron 15 (3520)|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.euronics.it/products/dell-inspiron-15-3520--intel-core-ultra-9
SKU-ES-0001|Amazon - ES|Spain|HP|Spectre x360 16|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/hp-spectre-x360-16-intel-core-7
SKU-ES-0004|Amazon - ES|Spain|Acer|Nitro 16|Intel Core Ultra 9|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/acer-nitro-16-intel-core-ultra-9
SKU-ES-0005|Amazon - ES|Spain|Samsung|Galaxy Book4 360|Intel Core i9|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-360-intel-core-i9
SKU-ES-0008|Amazon - ES|Spain|Dell|XPS 16 (9640)|Intel Core Ultra 5|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/dell-xps-16-9640--intel-core-ultra-5
SKU-ES-0009|Amazon - ES|Spain|HP|Envy x360 15|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.es/products/hp-envy-x360-15-intel-core-i5
SKU-ES-0013|Amazon - ES|Spain|Samsung|Galaxy Book4 Ultra|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-ultra-intel-core-i7
SKU-ES-0014|Amazon - ES|Spain|MSI|Modern 14|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/msi-modern-14-intel-core-7
SKU-ES-0017|Amazon - ES|Spain|HP|Pavilion Plus 14|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/hp-pavilion-plus-14-intel-core-ultra-9
SKU-ES-0021|Amazon - ES|Spain|Samsung|Galaxy Book4 Pro|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/samsung-galaxy-book4-pro-intel-core-ultra-5
|Amazon - ES|Spain|MSI|Raider GE78 HX|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/msi-raider-ge78-hx-intel-core-i5
SKU-ES-0025|Amazon - ES|Spain|HP|OMEN 16 Transcend|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/hp-omen-16-transcend-intel-core-ultra-7
SKU-ES-0026|Amazon - ES|Spain|Lenovo|ThinkBook 16 Gen 6|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/lenovo-thinkbook-16-gen-6-intel-core-i7
SKU-ES-0027|Amazon - ES|Spain|ASUS|ExpertBook B9|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/asus-expertbook-b9-intel-core-7
SKU-ES-0031|Amazon - ES|Spain|Apple|"MacBook Air 15"" M3"|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.es/products/apple-macbook-air-15-m3-intel-core-i9
SKU-ES-0002|MediaMarkt - ES|Spain|HP|Envy x360 15|Intel Core Ultra 5|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/hp-envy-x360-15-intel-core-ultra-5
SKU-ES-0003|MediaMarkt - ES|Spain|Lenovo|IdeaPad Slim 5|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/lenovo-ideapad-slim-5-intel-core-i5
SKU-ES-0007|MediaMarkt - ES|Spain|MSI|Raider GE78 HX|Intel Core i7|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/msi-raider-ge78-hx-intel-core-i7
SKU-ES-0008|MediaMarkt - ES|Spain|Apple|"MacBook Pro 14"" M3"|Intel Core 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-7
|MediaMarkt - ES|Spain|Lenovo|Legion Pro 7i|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/lenovo-legion-pro-7i-intel-core-ultra-9
SKU-ES-0015|MediaMarkt - ES|Spain|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/msi-prestige-16-ai-evo-intel-core-ultra-5
SKU-ES-0016|MediaMarkt - ES|Spain|Apple|"MacBook Pro 14"" M3"|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/apple-macbook-pro-14-m3-intel-core-i5
SKU-ES-0019|MediaMarkt - ES|Spain|Lenovo|ThinkBook 16 Gen 6|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/lenovo-thinkbook-16-gen-6-intel-core-ultra-7
SKU-ES-0020|MediaMarkt - ES|Spain|ASUS|ExpertBook B9|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/asus-expertbook-b9-intel-core-i7
SKU-ES-0021|MediaMarkt - ES|Spain|Acer|Swift Go 14 AI|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/acer-swift-go-14-ai-intel-core-7
SKU-ES-0025|MediaMarkt - ES|Spain|Dell|Alienware m16 R2|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/dell-alienware-m16-r2-intel-core-i9
SKU-ES-0028|MediaMarkt - ES|Spain|ASUS|Zenbook Duo (2024)|Intel Core Ultra 5|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/asus-zenbook-duo-2024--intel-core-ultra-5
SKU-ES-0029|MediaMarkt - ES|Spain|Acer|Swift X 14|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.es/products/acer-swift-x-14-intel-core-i5
SKU-IN-0001|Amazon - IN|India|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/apple-macbook-pro-16-m3-max-intel-core-i7
SKU-IN-0002|Amazon - IN|India|Dell|Inspiron 15 (3520)|Intel Core 7|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/dell-inspiron-15-3520--intel-core-7
SKU-IN-0005|Amazon - IN|India|ASUS|TUF Gaming A15|Intel Core Ultra 9|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/asus-tuf-gaming-a15-intel-core-ultra-9
SKU-IN-0009|Amazon - IN|India|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5
SKU-IN-0010|Amazon - IN|India|Dell|Inspiron 16 Plus (7640)|Intel Core i5|N|NO|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/dell-inspiron-16-plus-7640--intel-core-i5
SKU-IN-0013|Amazon - IN|India|ASUS|ExpertBook B9|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/asus-expertbook-b9-intel-core-ultra-7
SKU-IN-0014|Amazon - IN|India|Acer|Swift Go 14 AI|Intel Core i7|N|NO|90|90|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.in/products/acer-swift-go-14-ai-intel-core-i7
SKU-IN-0015|Amazon - IN|India|Samsung|Galaxy Book4 Pro|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/samsung-galaxy-book4-pro-intel-core-7
SKU-IN-0019|Amazon - IN|India|HP|Victus 15|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/hp-victus-15-intel-core-i9
|Amazon - IN|India|Acer|Swift X 14|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/acer-swift-x-14-intel-core-ultra-5
SKU-IN-0023|Amazon - IN|India|Samsung|Galaxy Book4 360|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/samsung-galaxy-book4-360-intel-core-i5
SKU-IN-0026|Amazon - IN|India|Dell|Latitude 5540|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/dell-latitude-5540-intel-core-ultra-7
SKU-IN-0027|Amazon - IN|India|HP|EliteBook 840 G10|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/hp-elitebook-840-g10-intel-core-i7
SKU-IN-0028|Amazon - IN|India|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core 7|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-7
SKU-IN-0031|Amazon - IN|India|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/samsung-galaxy-book4-ultra-intel-core-ultra-9
SKU-IN-0032|Amazon - IN|India|MSI|Raider GE78 HX|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.amazon.in/products/msi-raider-ge78-hx-intel-core-i9
SKU-IN-0003|Flipkart - IN|India|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/dell-inspiron-16-plus-7640--intel-core-ultra-5
SKU-IN-0004|Flipkart - IN|India|HP|OMEN 16 Transcend|Intel Core i5|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/hp-omen-16-transcend-intel-core-i5
SKU-IN-0007|Flipkart - IN|India|Acer|Swift Go 14 AI|Intel Core Ultra 7|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/acer-swift-go-14-ai-intel-core-ultra-7
SKU-IN-0008|Flipkart - IN|India|Samsung|Galaxy Book4 360|Intel Core i7|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/samsung-galaxy-book4-360-intel-core-i7
SKU-IN-0009|Flipkart - IN|India|MSI|Modern 14|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/msi-modern-14-intel-core-7
SKU-IN-0013|Flipkart - IN|India|Lenovo|LOQ 15IRX9|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.flipkart.com/products/lenovo-loq-15irx9-intel-core-i9
SKU-IN-0016|Flipkart - IN|India|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 5|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/samsung-galaxy-book4-ultra-intel-core-ultra-5
SKU-IN-0017|Flipkart - IN|India|MSI|Raider GE78 HX|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/msi-raider-ge78-hx-intel-core-i5
SKU-IN-0020|Flipkart - IN|India|HP|EliteBook 840 G10|Intel Core Ultra 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/hp-elitebook-840-g10-intel-core-ultra-7
SKU-IN-0021|Flipkart - IN|India|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core i7|N|NO||90|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-i7
|Flipkart - IN|India|ASUS|Zenbook 14 OLED|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/asus-zenbook-14-oled-intel-core-7
SKU-IN-0025|Flipkart - IN|India|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/msi-prestige-16-ai-evo-intel-core-ultra-9
SKU-IN-0026|Flipkart - IN|India|Apple|"MacBook Air 13"" M3"|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/apple-macbook-air-13-m3-intel-core-i9
SKU-IN-0029|Flipkart - IN|India|Lenovo|"Yoga Pro 9i (16"")"|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.flipkart.com/products/lenovo-yoga-pro-9i-16--intel-core-ultra-5
SKU-IN-0001|Reliance Digital - IN|India|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.reliancedigital.in/products/samsung-galaxy-book4-ultra-intel-core-ultra-7
SKU-IN-0002|Reliance Digital - IN|India|MSI|Raider GE78 HX|Intel Core i7|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.reliancedigital.in/products/msi-raider-ge78-hx-intel-core-i7
SKU-IN-0003|Reliance Digital - IN|India|Apple|"MacBook Air 15"" M3"|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.reliancedigital.in/products/apple-macbook-air-15-m3-intel-core-7
SKU-IN-0007|Reliance Digital - IN|India|ASUS|Zenbook Duo (2024)|Intel Core i9|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.reliancedigital.in/products/asus-zenbook-duo-2024--intel-core-i9
